0;Concurso;Data Sorteio;1ª Dezena;2ª Dezena;3ª Dezena;4ª Dezena;5ª Dezena;6ª Dezena;Arrecadacao_Total;Ganhadores_Sena;Cidade;UF;Rateio_Sena;Ganhadores_Quina;Rateio_Quina;Ganhadores_Quadra;Rateio_Quadra;Acumulado;Valor_Acumulado;Estimativa_Prêmio;Acumulado_Mega_da_Virada
2009;1830;22/06/2016;29;03;54;07;37;60;42.529.52550;1;RIO DE JANEIRO;RJ;27.488.18236;100;24.52021;6640;52754;NÃO;000;2.500.00000;32.063.72657
2010;1831;25/06/2016;55;15;48;32;28;27;24.629.59450;1;ITABORAI;RJ;2.615.80434;71;20.00012;3168;64033;NÃO;000;2.500.00000;32.437.41292
2011;1832;29/06/2016;34;47;57;56;14;46;22.501.92700;0;;;000;31;41.84962;1786;1.03770;SIM;2.389.83383;5.500.00000;32.778.81776
2012;1833;02/07/2016;02;42;03;27;16;07;30.419.20700;0;;;000;105;16.70291;6930;36153;SIM;5.620.52825;9.000.00000;33.240.34555
2013;1834;06/07/2016;02;22;51;24;48;17;33.185.13800;1;CAPITÓLIO;MG;9.144.98042;100;19.13274;5132;53258;NÃO;000;15.000.00000;33.743.83873
2014;1835;09/07/2016;50;36;08;28;47;58;35.420.56350;0;;;000;41;49.80869;3133;93117;SIM;13.993.54204;18.000.00000;34.281.24836
2015;1836;12/07/2016;59;18;45;60;08;15;27.231.90400;0;;;000;46;34.13137;2948;76082;SIM;16.885.72658;20.000.00000;34.694.41759
2016;1837;14/07/2016;41;48;57;50;44;54;37.043.03050;0;;;000;32;66.74059;2346;1.30051;SIM;20.819.90909;25.000.00000;35.256.44367
2017;1838;16/07/2016;59;24;30;08;57;05;41.308.78500;1;SALVADOR;BA;25.207.13921;115;20.70991;5293;64280;NÃO;000;2.500.00000;35.883.19085
2018;1839;20/07/2016;28;32;22;56;58;07;24.166.91900;0;;;000;30;46.44442;2933;67864;SIM;13.593.14719;18.000.00000;36.249.85737
2019;1840;23/07/2016;33;41;48;15;17;47;39.578.91000;0;;;000;59;38.67634;4879;66814;SIM;17.796.65466;22.500.00000;36.850.35845
2020;1841;27/07/2016;06;51;13;38;49;03;43.752.61450;0;;;000;81;31.14244;6170;58405;SIM;22.443.43351;27.000.00000;37.514.18401
2021;1842;30/07/2016;18;43;22;24;16;34;50.451.17350;1;ALEGRETE;RS;27.801.63778;100;29.08740;6722;61817;NÃO;000;2.500.00000;38.279.64178
2022;1843;03/08/2016;28;26;33;41;08;54;25.284.82950;1;LAGARTO;SE;2.685.39405;51;28.58403;3046;68370;NÃO;000;2.500.00000;38.663.26952
2023;1844;06/08/2016;04;03;37;39;48;50;26.726.05950;0;;;000;21;73.37518;2121;1.03783;SIM;15.241.64960;19.000.00000;39.068.76396
2024;1845;09/08/2016;09;03;29;13;30;51;25.663.32650;0;;;000;75;19.72810;4312;49019;SIM;17.967.24221;21.000.00000;39.458.13434
2025;1846;11/08/2016;49;26;30;34;24;06;36.513.73600;0;;;000;49;42.96292;3189;94305;SIM;21.845.21059;27.000.00000;40.012.12985
2026;1847;13/08/2016;45;01;57;49;50;06;43.114.96000;0;;;000;44;56.49485;3678;96549;SIM;26.424.26687;32.000.00000;40.666.28075
2027;1848;17/08/2016;58;41;50;40;09;55;48.841.48500;0;;;000;46;61.21595;3330;1.20803;SIM;31.611.51299;38.000.00000;41.407.31592
2028;1849;20/08/2016;35;27;03;11;44;05;55.033.95450;0;;;000;194;16.35546;11341;39968;SIM;51.420.01428;58.000.00000;42.242.30477
2029;1850;24/08/2016;24;32;23;40;41;38;67.912.63150;1;RIO DE JANEIRO;RJ;58.632.72566;81;48.33916;5935;94246;NÃO;000;2.500.00000;43.272.69212
2030;1851;27/08/2016;35;22;08;37;21;18;25.995.27700;0;;;000;40;37.46865;3146;68056;SIM;2.760.84766;5.100.00000;43.667.09894
2031;1852;31/08/2016;29;13;49;50;45;17;27.813.87350;0;;;000;83;19.32044;4187;54713;SIM;5.714.84070;10.000.00000;44.089.09796
2032;1853;03/09/2016;02;41;39;01;34;45;36.044.89000;1;BRASÍLIA;DF;9.543.01495;28;74.21970;2780;1.06790;NÃO;000;3.000.00000;44.635.98002
2033;1854;08/09/2016;59;30;43;31;34;25;22.133.38050;0;;;000;18;70.89389;1548;1.17763;SIM;14.360.44078;17.000.00000;44.971.79318
2034;1855;10/09/2016;06;38;24;39;15;10;32.261.36200;0;;;000;55;33.81844;4074;65222;SIM;17.786.78263;22.000.00000;45.461.27060
2035;1856;14/09/2016;14;09;02;32;22;37;42.723.14900;0;;;000;122;20.19003;7199;48879;SIM;22.324.22634;28.000.00000;46.109.47686
2036;1857;17/09/2016;53;35;52;25;23;13;50.505.03850;0;;;000;198;14.70629;5600;74281;SIM;27.688.15139;32.000.00000;46.875.75188
2037;1858;20/09/2016;55;30;28;59;33;22;35.657.47150;0;;;000;53;38.78897;3799;77306;SIM;31.475.17958;36.000.00000;47.416.75592
2038;1859;22/09/2016;13;26;01;21;14;51;50.128.27400;0;;;000;88;32.84230;6049;68255;SIM;50.903.38391;57.000.00000;48.177.31458
2039;1860;24/09/2016;10;40;30;44;36;60;63.318.56300;1;JUIZ DE FORA;MG;57.628.17883;109;33.49177;11392;45779;NÃO;000;2.500.00000;49.137.99958
2040;1861;28/09/2016;45;09;60;02;35;04;23.474.33200;0;;;000;41;33.00981;3181;60780;SIM;2.493.10883;5.500.00000;49.494.15799
2041;1862;01/10/2016;08;49;35;42;56;02;31.422.55200;2;BELO HORIZONTE;MG;2.915.18212;99;18.29952;4549;56893;NÃO;000;3.000.00000;49.970.90878
2042;BELO HORIZONTE;MG;;;;;;;;;;;;;;;;;;;
2043;1863;05/10/2016;23;45;16;58;59;56;24.216.79050;0;;;000;31;45.03897;2542;78465;SIM;2.571.96218;5.500.00000;50.338.33196
2044;1864;08/10/2016;05;04;37;40;60;14;33.092.39150;0;;;000;43;44.37039;3530;77212;SIM;17.804.21879;22.000.00000;50.840.41797
2045;1865;13/10/2016;42;05;32;37;01;31;42.890.35100;0;;;000;38;65.07431;3936;89751;SIM;22.359.42030;27.000.00000;51.491.16105
2046;1866;15/10/2016;14;36;60;38;17;44;45.142.95450;0;;;000;129;20.17594;6185;60115;SIM;27.153.86124;33.000.00000;52.176.08121
2047;1867;18/10/2016;03;43;21;17;22;10;36.479.65300;0;;;000;96;21.90852;6158;48791;SIM;31.028.20982;35.000.00000;52.729.55960
2048;1868;20/10/2016;25;05;31;01;28;23;46.222.21800;0;;;000;181;14.72332;7846;48521;SIM;35.937.27474;42.000.00000;53.430.85459
2049;1869;22/10/2016;11;26;24;52;40;23;56.900.25600;0;;;000;66;49.70543;4827;97089;SIM;57.176.87077;64.000.00000;54.294.15945
2050;1870;26/10/2016;30;40;33;18;20;32;82.735.21900;0;;;000;98;48.67410;7040;96795;SIM;65.963.82604;75.000.00000;55.549.43880
2051;1871;29/10/2016;17;58;33;52;11;03;99.659.08750;1;VARGINHA;MG;76.548.19331;275;20.89381;15560;52752;NÃO;000;2.500.00000;57.061.49127
2052;1872;03/11/2016;39;11;56;46;13;25;23.918.38400;0;;;000;25;55.16014;2790;70609;SIM;2.540.26969;5.000.00000;57.424.38696
2053;1873;05/11/2016;25;05;53;28;41;54;29.032.68550;0;;;000;27;61.99505;3152;75864;SIM;5.623.70757;9.000.00000;57.864.87810
2054;1874;08/11/2016;43;28;10;37;47;44;23.619.21450;0;;;000;16;85.10969;1933;1.00639;SIM;25.420.13455;29.000.00000;58.223.23472
2055;1875;10/11/2016;53;45;47;01;52;55;40.270.68850;1;APARECIDA DE GOIÂNIA;GO;29.697.11287;45;51.59530;2828;1.17285;NÃO;000;2.500.00000;58.834.23163
2056;1876;12/11/2016;07;18;51;41;44;39;24.761.82100;0;;;000;23;62.07094;2308;88365;SIM;2.629.84755;5.800.00000;59.209.92416
2057;1877;16/11/2016;35;13;32;16;24;23;24.378.48700;0;;;000;90;15.61700;4306;46630;SIM;5.218.98282;8.400.00000;59.579.80064
2058;1878;19/11/2016;56;26;40;16;57;12;36.294.83550;0;;;000;36;58.12673;2981;1.00280;SIM;9.073.70273;13.400.00000;60.130.47492
2059;1879;23/11/2016;20;58;10;59;57;05;36.569.15500;1;Montes Claros;MG;12.957.55693;103;20.46969;4610;65335;NÃO;000;15.000.00000;60.685.31125
2060;1880;26/11/2016;19;51;56;16;05;37;37.297.49450;0;;;000;65;33.08262;5045;60891;SIM;14.794.34448;20.000.00000;61.251.19812
2061;1881;30/11/2016;30;10;53;44;03;56;38.828.38400;1;SALVADOR;BA;18.918.14178;44;50.87802;4024;79474;NÃO;000;3.000.00000;61.840.31204
2062;1882;03/12/2016;41;35;37;10;19;09;27.773.74250;0;;;000;25;64.05130;3054;74903;SIM;2.949.73090;6.000.00000;62.261.70219
2063;1883;07/12/2016;28;59;16;47;27;60;29.623.39100;0;;;000;30;56.93077;2896;84250;SIM;6.095.90509;9.600.00000;62.711.15564
2064;1884;10/12/2016;38;01;32;04;23;59;35.230.00600;0;;;000;47;43.21638;3839;75584;SIM;21.103.13014;25.000.00000;63.245.67406
2065;1885;14/12/2016;59;07;18;23;32;14;42.226.88400;0;;;000;88;27.66559;6170;56368;SIM;25.587.86765;33.000.00000;63.886.35087
2066;1886;17/12/2016;07;40;54;15;03;45;49.405.23700;0;;;000;72;39.56162;6962;58448;SIM;30.834.98747;36.000.00000;64.635.93943
2067;1887;20/12/2016;23;56;41;46;34;11;37.715.62200;0;;;000;54;40.26809;3496;88855;SIM;34.840.60305;40.000.00000;65.208.17024
2068;1888;22/12/2016;48;01;18;45;17;10;50.303.82000;2;CAMPINAS;SP;20.091.57877;113;25.66588;7195;57584;NÃO;000;3.000.00000;65.971.39233
2069;CAMPINAS;SP;;;;;;;;;;;;;;;;;;;
2070;1889;24/12/2016;30;25;23;44;28;16;24.134.52300;0;;;000;49;28.39725;3138;63346;SIM;82.505.12223;225.000.00000;82.505.12223
2071;1890;31/12/2016;05;24;51;22;11;53;735.869.32650;6;SALVADOR;BA;36.824.75822;1665;25.48121;124889;48530;NÃO;000;2.500.00000;000
2072;FORTALEZA;CE;;;;;;;;;;;;;;;;;;;
2073;TRIZIDELA DO VALE;MA;;;;;;;;;;;;;;;;;;;
2074;BELO HORIZONTE;MG;;;;;;;;;;;;;;;;;;;
2075;CAMPO GRANDE;MS;;;;;;;;;;;;;;;;;;;
2076;FAZENDA VILANOVA;RS;;;;;;;;;;;;;;;;;;;
2077;1891;04/01/2017;47;01;03;19;23;58;20.866.66050;0;;;000;46;26.15343;3488;49273;SIM;2.216.15914;4.500.00000;316.59418
2078;1892;07/01/2017;50;22;06;37;30;17;28.186.45550;0;;;000;31;52.42185;2623;88507;SIM;5.209.72253;8.000.00000;744.24611
2079;1893;11/01/2017;17;58;45;19;28;16;28.867.83550;0;;;000;44;37.82641;3162;75194;SIM;8.275.65239;11.000.00000;1.182.23610
2080;1894;14/01/2017;31;35;57;54;21;53;36.033.26650;0;;;000;37;56.14815;2761;1.07491;SIM;19.709.93580;25.000.00000;1.728.94180
2081;1895;18/01/2017;03;05;02;34;10;15;40.381.04350;0;;;000;175;13.30372;10199;32610;SIM;23.998.63445;28.000.00000;2.341.61305
2082;1896;21/01/2017;25;06;14;21;03;15;45.051.69550;1;ITANHAÉM;SP;28.783.38317;133;19.52958;7692;48240;NÃO;000;2.500.00000;3.025.14859
2083;1897;25/01/2017;52;09;58;47;22;25;22.474.54300;0;;;000;46;28.16868;2873;64430;SIM;2.386.92550;5.000.00000;3.366.13796
2084;1898;28/01/2017;53;12;58;55;34;45;28.455.89600;0;;;000;32;51.26912;2722;86103;SIM;5.409.10501;9.000.00000;3.797.87791
2085;1899;01/02/2017;48;35;44;23;36;20;30.752.71500;0;;;000;39;45.46241;3023;83787;SIM;19.831.52503;24.000.00000;4.264.46577
2086;1900;04/02/2017;46;11;08;43;28;27;44.381.11650;0;;;000;87;29.41118;5573;65591;SIM;24.545.05440;30.000.00000;4.937.82712
2087;1901;08/02/2017;30;53;26;11;37;12;47.953.15000;0;;;000;60;46.07862;4645;85028;SIM;29.637.95424;35.000.00000;5.665.38427
2088;1902;11/02/2017;25;18;02;21;09;07;54.636.82700;3;IPATINGA;MG;11.813.56631;367;8.58327;13764;32694;NÃO;000;3.000.00000;6.494.34782
2089;ITU;SP;;;;;;;;;;;;;;;;;;;
2090;SANTA CRUZ DA CONCEIÇÃO;SP;;;;;;;;;;;;;;;;;;;
2091;1903;15/02/2017;09;43;10;15;45;28;23.846.88600;0;;;000;41;33.53369;3205;61282;SIM;2.532.67620;5.000.00000;6.856.15871
2092;1904;18/02/2017;21;18;56;15;51;12;29.501.31800;0;;;000;82;20.74250;4003;60700;SIM;19.038.78005;22.000.00000;7.303.76006
2093;1905;21/02/2017;43;54;29;57;35;56;26.878.20450;0;;;000;22;70.43867;2351;94163;SIM;21.893.39968;25.000.00000;7.711.56287
2094;1906;23/02/2017;27;40;33;06;39;60;35.988.75700;0;;;000;54;38.42436;3833;77332;SIM;25.715.61229;30.000.00000;8.257.59326
2095;1907;25/02/2017;03;48;44;35;25;38;40.882.72650;0;;;000;55;42.85591;4353;77354;SIM;30.057.59256;35.000.00000;8.877.87617
2096;1908;01/03/2017;10;27;57;13;23;04;28.926.36950;0;;;000;95;17.55512;5839;40802;SIM;33.129.73906;38.000.00000;9.316.75426
2097;1909;04/03/2017;47;43;45;40;57;11;57.553.27900;0;;;000;27;122.89660;4423;1.07173;SIM;51.941.53767;58.000.00000;10.189.96695
2098;1910;08/03/2017;09;06;39;15;22;48;73.439.20500;1;CONCEIÇÃO DO PARÁ;MG;59.741.20288;219;19.33381;10816;55923;NÃO;000;3.000.00000;11.304.20485
2099;1911;11/03/2017;32;16;33;23;18;30;26.687.33550;0;;;000;42;36.63443;2817;78028;SIM;2.834.34824;6.000.00000;11.709.11176
2100;1912;15/03/2017;42;10;33;36;13;35;28.383.91500;1;CAMPINA GRANDE;PB;5.848.88296;43;38.05725;4556;51312;NÃO;000;3.000.00000;12.139.75959
2101;1913;18/03/2017;14;56;52;17;04;43;26.308.78250;0;;;000;43;35.27491;2960;73205;SIM;2.794.14374;6.000.00000;12.538.92298
2102;1914;22/03/2017;39;33;29;16;44;42;28.355.67000;1;VITORIA DE SANTO ANTÃO;PE;5.805.67869;27;60.54938;2403;97190;NÃO;000;16.000.00000;12.969.14227
2103;1915;25/03/2017;57;21;02;33;20;48;35.966.47950;0;;;000;39;53.17003;3429;86390;SIM;16.048.21778;20.000.00000;13.514.83466
2104;1916;29/03/2017;03;50;18;23;09;52;40.056.67050;0;;;000;100;23.09450;5478;60226;SIM;20.302.46615;25.000.00000;14.122.58445
2105;1917;01/04/2017;04;36;25;21;46;33;46.407.58850;0;;;000;70;38.22298;5412;70626;SIM;25.231.21849;30.000.00000;14.826.69193
2106;1918;05/04/2017;22;17;50;38;20;16;51.947.78050;0;;;000;67;44.70188;5269;81203;SIM;30.748.37101;36.000.00000;15.614.85660
2107;1919;08/04/2017;60;28;54;37;45;11;58.358.96850;0;;;000;67;50.21880;5858;82052;SIM;52.483.49314;59.000.00000;16.500.29342
2108;1920;12/04/2017;39;45;31;25;43;33;70.389.35050;0;;;000;90;45.09185;6586;88027;SIM;59.959.24630;65.000.00000;17.568.25817
2109;1921;15/04/2017;19;10;16;15;28;35;67.970.38150;0;;;000;127;30.85670;9277;60345;SIM;67.178.09105;75.000.00000;18.599.52171
2110;1922;19/04/2017;20;41;22;36;43;38;92.856.92850;0;;;000;124;43.17439;8817;86741;SIM;77.040.02999;88.000.00000;20.008.37014
2111;1923;22/04/2017;46;34;59;45;09;42;96.113.35650;0;;;000;110;50.37611;9351;84656;SIM;87.247.82027;97.000.00000;21.466.62591
2112;1924;26/04/2017;16;52;53;58;30;12;134.048.37600;1;JACIARA;MT;101.484.52744;188;41.10903;11382;97001;NÃO;000;35.000.00000;23.500.44123
2113;1925;29/04/2017;47;43;38;01;17;45;46.487.69650;0;;;000;50;53.60454;5258;72820;SIM;35.737.91039;40.000.00000;24.205.76414
2114;1926;03/05/2017;46;03;02;30;14;20;52.542.31500;1;SÃO PAULO;SP;41.318.20591;95;31.88741;6741;64197;NÃO;000;3.000.00000;25.002.94922
2115;1927;06/05/2017;11;05;30;31;13;19;31.477.66650;1;PORTO ALEGRE;RS;3.343.10890;140;12.96307;7385;35106;NÃO;000;2.500.00000;25.480.53622
2116;1928;09/05/2017;28;51;59;26;53;10;15.485.90750;0;;;000;28;31.88689;1630;78250;SIM;1.644.69228;3.500.00000;25.715.49226
2117;1929;11/05/2017;10;52;23;36;03;43;23.394.77350;0;;;000;45;29.97367;3225;59748;SIM;15.437.36169;18.000.00000;26.070.44360
2118;1930;13/05/2017;17;56;37;52;18;04;35.965.64650;0;;;000;50;41.47166;4712;62866;SIM;19.257.11983;24.000.00000;26.616.12336
2119;1931;17/05/2017;34;08;02;15;09;22;43.744.12700;0;;;000;131;19.25227;8918;40400;SIM;23.902.99726;30.000.00000;27.279.82015
2120;1932;20/05/2017;55;21;16;44;29;10;47.928.55550;0;;;000;72;38.37916;5449;72445;SIM;28.993.28502;34.000.00000;28.007.00413
2121;1933;24/05/2017;15;19;35;59;14;02;48.499.49300;0;;;000;86;32.51414;6417;62250;SIM;34.144.20963;40.000.00000;28.742.85052
2122;1934;27/05/2017;56;39;35;08;23;59;56.434.32200;0;;;000;105;30.98758;6699;69385;SIM;55.663.88526;65.000.00000;29.599.08610
2123;1935;31/05/2017;24;17;10;01;03;23;67.050.59200;3;CONTAGEM;MG;20.928.34770;497;7.77822;18964;29121;NÃO;000;3.000.00000;30.616.39437
2124;BOA ESPERANÇA;PR;;;;;;;;;;;;;;;;;;;
2125;RIO DE JANEIRO;RJ;;;;;;;;;;;;;;;;;;;
2126;1936;03/06/2017;51;40;52;24;12;03;28.669.84400;0;;;000;43;38.44062;2686;87913;SIM;3.044.90203;6.500.00000;31.051.38039
2127;1937;07/06/2017;10;29;24;43;06;55;30.745.25300;1;FORTALEZA;CE;6.310.22441;71;24.96625;4055;62448;NÃO;000;3.000.00000;31.517.85504
2128;1938;10/06/2017;10;54;42;16;40;32;27.429.26200;0;;;000;24;65.89257;2220;1.01764;SIM;2.913.14510;6.500.00000;31.934.01864
2129;1939;14/06/2017;39;29;24;52;07;45;29.345.85150;0;;;000;59;28.67664;3620;66768;SIM;18.262.61314;21.000.00000;32.379.26121
2130;1940;17/06/2017;36;16;09;47;13;17;36.254.41750;0;;;000;95;22.00244;6468;46166;SIM;22.113.04042;26.700.00000;32.929.32227
2131;1941;21/06/2017;38;01;09;48;49;24;41.988.90850;1;PERUÍBE;SP;26.572.50356;63;38.42622;4313;80184;NÃO;000;3.000.00000;33.566.38845
2132;1942;24/06/2017;48;20;43;18;06;24;24.225.94300;0;;;000;56;24.94171;4126;48360;SIM;2.572.93423;6.000.00000;33.933.95050
2133;1943;28/06/2017;43;11;39;09;30;12;26.360.00500;0;;;000;23;66.07713;2870;75648;SIM;5.372.51809;8.000.00000;34.333.89106
2134;1944;01/07/2017;08;57;47;39;09;59;33.190.70300;0;;;000;41;46.67304;2879;94953;SIM;19.713.67380;23.000.00000;34.837.46868
2135;1945;04/07/2017;08;54;21;10;45;04;26.655.26500;0;;;000;50;30.73595;4258;51559;SIM;22.544.61597;26.000.00000;35.241.88899
2136;1946;06/07/2017;06;39;04;44;52;60;39.445.85400;0;;;000;40;56.85582;3729;87125;SIM;26.733.99214;32.000.00000;35.840.37131
2137;1947;08/07/2017;52;59;55;40;08;33;45.280.62700;0;;;000;63;41.43863;4250;87752;SIM;31.543.05469;36.000.00000;36.527.38026
2138;1948;12/07/2017;28;33;20;24;57;12;55.062.52500;0;;;000;100;31.74605;7199;62996;SIM;37.391.01097;45.000.00000;37.362.80261
2139;1949;15/07/2017;30;01;14;56;22;06;66.075.64950;0;;;000;130;29.30432;8455;64367;SIM;59.931.16462;68.000.00000;38.365.31881
2140;1950;19/07/2017;32;21;10;48;34;57;79.618.15750;0;;;000;88;52.16305;7215;90888;SIM;68.387.07006;78.000.00000;39.573.30531
2141;1951;22/07/2017;55;14;16;21;33;19;95.049.42300;0;;;000;209;26.22025;13551;57771;SIM;78.481.86451;90.000.00000;41.015.41883
2142;1952;26/07/2017;09;21;53;36;52;38;123.388.13900;0;;;000;180;39.52160;13017;78072;SIM;91.586.39330;105.000.00000;42.887.49439
2143;1953;29/07/2017;45;29;42;09;43;26;154.132.05150;1;RIO DE JANEIRO;RJ;107.956.10212;237;37.49541;16988;74728;NÃO;000;3.000.00000;45.226.02424
2144;1954;02/08/2017;40;09;49;25;35;33;26.907.72000;0;;;000;32;48.47976;2483;89255;SIM;34.841.16062;40.000.00000;45.634.27487
2145;1955;05/08/2017;15;41;45;33;36;27;56.857.05550;0;;;000;147;22.29978;7391;63360;SIM;40.879.70635;46.000.00000;46.496.92427
2146;1956;08/08/2017;20;40;28;05;08;45;41.314.84000;0;;;000;74;32.18904;5000;68056;SIM;45.267.57956;50.000.00000;47.123.76331
2147;1957;10/08/2017;23;47;29;02;14;22;59.222.33800;1;CURITIBA;PR;51.557.33187;98;34.84120;8329;58563;NÃO;000;2.500.00000;48.022.29937
2148;1958;12/08/2017;55;34;22;20;24;15;29.112.70600;0;;;000;32;52.45250;2670;89806;SIM;3.091.93652;7.000.00000;48.464.00461
2149;1959;16/08/2017;56;43;21;08;27;35;31.904.77150;0;;;000;94;19.56867;4639;56645;SIM;21.061.11237;26.000.00000;48.948.07175
2150;1960;19/08/2017;43;39;18;25;37;01;48.374.37500;0;;;000;116;24.04313;6655;59869;SIM;26.198.74872;32.000.00000;49.682.01983
2151;1961;23/08/2017;50;30;25;17;32;26;49.918.64500;0;;;000;55;52.32794;4505;91264;SIM;31.500.39541;37.000.00000;50.439.39794
2152;1962;26/08/2017;39;05;06;53;15;25;56.459.93850;0;;;000;86;37.85084;6431;72309;SIM;37.496.76504;44.000.00000;51.296.02219
2153;1963;30/08/2017;34;60;05;04;07;42;58.129.50500;0;;;000;80;41.89288;6686;71608;SIM;43.670.45221;50.000.00000;52.177.97751
2154;1964;02/09/2017;32;27;48;36;02;50;67.359.87650;0;;;000;119;32.63532;7880;70406;SIM;69.532.84639;77.000.00000;53.199.97832
2155;1965;06/09/2017;28;26;55;38;48;35;79.933.52150;1;JARDIM;MS;78.022.24531;98;47.02582;6377;1.03240;NÃO;000;2.500.00000;54.412.74961
2156;1966;09/09/2017;19;10;32;60;13;40;23.689.60300;0;;;000;29;47.09701;2758;70745;SIM;2.515.97184;5.500.00000;54.772.17417
2157;1967;13/09/2017;32;39;13;54;30;46;30.420.54400;0;;;000;43;40.78797;3175;78914;SIM;5.746.80826;10.000.00000;55.233.72223
2158;1968;16/09/2017;35;48;44;39;36;52;38.347.75700;0;;;000;48;46.06089;3782;83512;SIM;9.819.56022;13.400.00000;55.815.54395
2159;1969;19/09/2017;30;59;20;32;08;48;25.424.65800;0;;;000;20;73.29236;1999;1.04755;SIM;25.725.59006;30.000.00000;56.201.29319
2160;1970;21/09/2017;10;18;24;05;39;52;38.874.90950;0;;;000;87;25.76224;6153;52037;SIM;29.854.32864;35.000.00000;56.791.11301
2161;1971;23/09/2017;54;10;52;41;44;04;45.849.10750;0;;;000;39;67.77973;4001;94383;SIM;34.723.76708;40.000.00000;57.486.74709
2162;1972;27/09/2017;20;09;59;54;16;57;54.233.76350;0;;;000;85;36.78615;5317;84011;SIM;40.483.70413;47.000.00000;58.309.59526
2163;1973;30/09/2017;17;16;60;12;52;01;62.371.77800;0;;;000;110;32.69106;7294;70430;SIM;47.107.94505;55.000.00000;59.255.91541
2164;1974;04/10/2017;19;57;38;54;04;27;67.417.29400;1;ASSIS;SP;54.268.04874;141;27.56676;8994;61738;NÃO;000;22.000.00000;60.278.78738
2165;1975;07/10/2017;08;24;47;26;11;57;43.635.81950;1;GUARULHOS;SP;22.575.34857;76;33.10268;5845;61488;NÃO;000;3.000.00000;60.940.84090
2166;1976;11/10/2017;52;14;19;12;59;25;26.666.35300;0;;;000;62;24.79736;3551;61851;SIM;2.832.11978;6.000.00000;61.345.42946
2167;1977;14/10/2017;28;03;32;34;37;16;28.787.77300;1;COLATINA;ES;5.889.54654;91;18.23897;4723;50202;NÃO;000;2.500.00000;61.782.20472
2168;1978;17/10/2017;06;02;57;22;55;44;15.337.37450;0;;;000;29;30.49205;2089;60471;SIM;1.628.91722;4.000.00000;62.014.90720
2169;1979;19/10/2017;38;23;45;32;29;22;21.868.84350;1;MUZAMBINHO;MG;3.951.51394;32;39.40120;2677;67284;NÃO;000;11.500.00000;62.346.70673
2170;1980;21/10/2017;18;16;12;34;37;17;29.605.00550;0;;;000;77;22.16705;4689;52002;SIM;12.243.06643;16.000.00000;62.795.88126
2171;1981;25/10/2017;15;06;39;19;37;53;36.856.52250;0;;;000;85;24.99936;5215;58209;SIM;16.157.44072;20.000.00000;63.355.07759
2172;1982;28/10/2017;46;24;20;04;50;14;43.498.16100;1;CURITIBA;PR;20.777.19515;45;55.73037;4144;86454;NÃO;000;2.500.00000;64.015.04252
2173;1983;01/11/2017;14;22;06;05;10;36;24.465.73850;1;COTIA;SP;2.598.40189;73;19.32276;4884;41258;NÃO;000;2.000.00000;64.386.24281
2174;1984;04/11/2017;43;32;21;50;35;29;23.646.88900;0;;;000;13;104.87313;1743;1.11740;SIM;13.064.01038;16.000.00000;64.745.01931
2175;1985;07/11/2017;09;36;29;28;34;55;24.088.57150;0;;;000;36;38.57822;2503;79265;SIM;15.622.35496;19.000.00000;65.110.49711
2176;1986;09/11/2017;55;23;44;43;36;56;32.863.24300;0;;;000;41;46.21257;3164;85547;SIM;19.112.62003;24.000.00000;65.609.10642
2177;1987;11/11/2017;10;58;14;45;31;34;39.415.09600;0;;;000;59;38.51627;3920;82815;SIM;23.298.72951;29.000.00000;66.207.12208
2178;1988;16/11/2017;05;39;10;54;46;42;44.029.10050;0;;;000;87;29.17791;5711;63498;SIM;27.974.87276;33.000.00000;66.875.14254
2179;1989;18/11/2017;40;58;30;32;15;22;45.738.39900;0;;;000;47;56.10695;3280;1.14853;SIM;45.258.49461;50.000.00000;67.569.09693
2180;1990;22/11/2017;37;26;11;24;59;34;56.129.20950;0;;;000;78;41.48851;5852;78998;SIM;51.219.73892;60.000.00000;68.420.70327
2181;1991;25/11/2017;19;34;44;36;20;28;66.874.57350;0;;;000;80;48.19529;6152;89532;SIM;58.322.20257;65.000.00000;69.435.34094
2182;1992;29/11/2017;21;11;13;53;54;05;71.423.96100;2;CAMPOS BELOS;GO;32.953.91865;142;28.99941;11405;51580;NÃO;000;2.500.00000;70.519.00307
2183;ARAGUARI;MG;;;;;;;;;;;;;;;;;;;
2184;1993;02/12/2017;50;57;48;17;06;33;28.484.22850;0;;;000;39;42.10885;3063;76593;SIM;3.025.18860;6.700.00000;70.951.17288
2185;1994;06/12/2017;44;05;32;02;12;40;31.115.80850;0;;;000;51;35.17584;3686;69528;SIM;23.288.22590;28.000.00000;71.423.26968
2186;1995;09/12/2017;14;37;39;26;35;29;44.206.79900;0;;;000;66;38.61702;4840;75227;SIM;27.983.24176;33.000.00000;72.093.98624
2187;1996;13/12/2017;56;21;20;07;40;24;48.458.62000;0;;;000;144;19.40181;4933;80908;SIM;33.129.82541;39.000.00000;72.829.21249
2188;1997;16/12/2017;14;07;35;01;31;46;54.280.32400;0;;;000;86;36.38962;6280;71189;SIM;38.894.70746;43.500.00000;73.652.76708
2189;1998;19/12/2017;57;21;24;52;25;08;38.499.47500;0;;;000;61;36.38803;4810;65924;SIM;42.983.57273;48.000.00000;74.236.89071
2190;1999;21/12/2017;42;38;49;15;50;37;50.491.03850;0;;;000;73;39.87723;4434;93789;SIM;139.099.57193;280.000.00000;139.099.57193
